experiment_name,algorithm,dataset,n_train,validation_AK,validation_BX,validation_CH,validation_HS,validation_PS,validation_QS,validation_YW,validation_ZW,validation_good,validation_ng,validation_total,test_AK,test_BX,test_CH,test_HS,test_PS,test_QS,test_YW,test_ZW,test_good,test_ng,test_total,training_seconds,image_auroc,image_ap,pixel_auroc,pixel_ap,avg_inference_time_seconds,miss_rate_at_0.01,false_positive_rate_at_0.01,per_defect_image_auroc_score,per_defect_image_auroc_BX,per_defect_image_auroc_PS,per_defect_image_auroc_QS,per_defect_image_auroc_ZW,per_defect_image_ap_score,per_defect_image_ap_BX,per_defect_image_ap_PS,per_defect_image_ap_QS,per_defect_image_ap_ZW,per_defect_pixel_auroc_score,per_defect_pixel_auroc_BX,per_defect_pixel_auroc_PS,per_defect_pixel_auroc_QS,per_defect_pixel_auroc_ZW,per_defect_pixel_ap_score,per_defect_pixel_ap_BX,per_defect_pixel_ap_PS,per_defect_pixel_ap_QS,per_defect_pixel_ap_ZW,per_defect_image_auroc_AK,per_defect_image_auroc_HS,per_defect_image_ap_AK,per_defect_image_ap_HS,per_defect_pixel_auroc_AK,per_defect_pixel_auroc_HS,per_defect_pixel_ap_AK,per_defect_pixel_ap_HS,per_defect_image_auroc_CH,per_defect_image_ap_CH,per_defect_pixel_auroc_CH,per_defect_pixel_ap_CH,per_defect_image_auroc_YW,per_defect_image_ap_YW,per_defect_pixel_auroc_YW,per_defect_pixel_ap_YW
performance,cpr-organized-dataset_512_200,pcb,200,,,,5,,5,5,5,20,20,40,,,,98,,99,124,104,300,425,725,635.519,0.9273882352941176,0.9524124683864337,,,0.015484880552113313,0.0,1.0,0.9227679630703824,,,0.9009427609427609,0.9498717948717949,0.8360329021530843,,,0.8247174193141575,0.9147660888815348,,,,,,,,,,,,0.8473809523809523,,0.6186962313328427,,,,,,,,,0.9928763440860214,0.9859518690838024,,
performance,cpr-organized-dataset_512_200,phone_battery,200,5,,,5,5,,,5,20,20,40,33,,,23,120,,,84,300,260,560,660.679,0.9312820512820513,0.9228306739246654,,,0.015548818392354795,0.0,0.9966666666666667,0.8943615189158667,,0.9500555555555555,,0.9742460317460317,0.5774419442011354,,0.8946630085610434,,0.9240903519885109,,,,,,,,,,,0.8267676767676768,0.8263768115942028,0.290907364199018,0.20010705205596926,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,plastic_nut,200,5,,,5,,5,,5,20,20,40,8,,,8,,51,,19,300,86,386,673.809,0.9698062015503875,0.8758866466718936,,,0.01540746450785504,0.0,0.9166666666666666,0.96296826625387,,,0.9752941176470589,0.9682456140350877,0.6109476687404417,,,0.8231316031120555,0.7455261863743338,,,,,,,,,,,0.96625,0.9420833333333333,0.4809232026143791,0.3942096828609986,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,plastic_plug,200,5,,,5,,5,,5,20,20,40,116,,,53,,26,,47,300,242,542,685.605,0.9461845730027548,0.945310699003248,,,0.015592090038791457,0.0,0.9433333333333334,0.9381788008892136,,,0.9765384615384615,0.9065248226950355,0.8118857164813198,,,0.8828436254948786,0.7731804571760399,,,,,,,,,,,0.9823563218390805,0.8872955974842767,0.9637990066577566,0.6277197765966043,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,porcelain_doll,200,,,7,7,,,,6,20,20,40,,,52,35,,,,78,300,165,465,703.626,0.9459393939393939,0.9221061160393491,,,0.015648589247051547,0.0,0.9666666666666667,0.9446898656898656,,,,0.9561538461538461,0.8095387992564929,,,,0.915105664155534,,,,,,,,,,,,0.9500952380952381,,0.7481806479306612,,,,,0.9278205128205128,0.7653300856832836,,,,,,
performance,cpr-organized-dataset_512_200,regulator,200,,,,,,20,,,20,20,40,,,,3,,43,,,300,46,346,698.998,0.9610869565217391,0.9000293547403481,,,0.015477078611830605,0.0,1.0,0.7859043927648579,,,0.9873643410852713,,0.4792291597269927,,,0.9430056040446219,,,,,,,,,,,,,0.5844444444444444,,0.015452715409363592,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,rolled_strip_base,200,7,,,,,7,,6,20,20,40,163,,,,,160,,166,300,489,789,658.627,0.9971915473755966,0.9983623870554156,,,0.015323969201849955,0.0,0.7033333333333334,0.9971977562602148,,,0.9963333333333333,0.9953212851405623,0.9953682998135495,,,0.9919273901281409,0.9942904256916912,,,,,,,,,,,0.9999386503067486,,0.999887083620816,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,switch,200,,,,7,,7,,6,20,20,40,,,,157,,145,,155,300,457,757,669.424,0.9657840991976661,0.9763968436035035,,,0.01547384848075401,0.0,0.9966666666666667,0.9663863473372553,,,0.9849885057471265,0.9923870967741936,0.9253766931834635,,,0.9685783196052384,0.987271587938634,,,,,,,,,,,,0.9217834394904458,,0.8202801720065178,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,tape,200,,,,,7,7,,6,20,20,40,,,,,121,69,,13,300,203,503,651.289,0.9742692939244664,0.9633043291188114,,,0.015731840755139656,0.0,0.9733333333333334,0.9629441777663121,,0.9846556473829201,0.9621256038647343,0.9420512820512821,0.8550304631646671,,0.9680088343646598,0.8357385578563579,0.7613439972729834,,,,,,,,,,,,,,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,terminalblock,200,7,,,,,7,,6,20,20,40,135,,,,,138,,96,300,369,669,687.404,0.9896296296296297,0.99304825521618,,,0.015475268609180033,0.0,0.9833333333333333,0.988197810431204,,,0.9904830917874395,0.9748263888888888,0.9814444124283922,,,0.9816560538671129,0.964392751468605,,,,,,,,,,,0.9992839506172839,,0.9982844319494587,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,toy,200,7,,,7,,,,6,20,20,40,118,,,120,,,,119,300,357,657,677.247,0.9015966386554621,0.924992959967121,,,0.015454142617382097,0.0,0.9766666666666667,0.9022763666671941,,,,0.9832773109243697,0.7963113200626584,,,,0.9625418684559854,,,,,,,,,,,0.9831073446327684,0.7404444444444445,0.9736552230944275,0.4527368686375624,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,toy_brick,200,5,,,5,,5,,5,20,20,40,62,,,55,,76,,47,300,240,540,646.74,0.8237916666666667,0.8057648606966805,,,0.01544695203742271,0.0125,0.9133333333333333,0.8225596522151764,,,0.8415350877192983,0.8522695035460993,0.560407374995447,,,0.5511584307442602,0.6965231119080372,,,,,,,,,,,0.8418279569892474,0.7546060606060606,0.6778862002476056,0.31606175708188533,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,transistor1,200,,7,,,,7,,6,20,20,40,,164,,,,157,,128,300,449,749,659.915,0.9502746844840385,0.9620497136252824,,,0.015585391188024211,0.0,0.9833333333333333,0.9454922833812335,0.9814634146341463,,0.9748832271762208,0.8801302083333334,0.8877893215360904,0.932461387398584,,0.9038907473147039,0.8270158298949832,,,,,,,,,,,,,,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,u_block,200,,,5,5,,5,,5,20,20,40,,,15,12,,37,,40,300,104,404,704.291,0.8917948717948718,0.8567108767066318,,,0.015494521038628663,0.0,0.9733333333333334,0.8861276276276276,,,0.9882882882882883,0.8230000000000001,0.5925790243347668,,,0.9503964248046746,0.7389361754398055,,,,,,,,,,,,0.9127777777777777,,0.4358536520170875,,,,,0.8204444444444445,0.24512984507749994,,,,,,
performance,cpr-organized-dataset_512_200,usb,200,,5,,5,,5,,5,20,20,40,,122,,49,,78,,33,300,282,582,691.628,0.9498108747044918,0.9365247463898356,,,0.015565944501999733,0.0,0.9933333333333333,0.9407461907725374,0.9842622950819673,,0.9244017094017093,0.9498989898989899,0.7347987656419084,0.9266812569275075,,0.7963349960867722,0.7749856746735598,,,,,,,,,,,,0.904421768707483,,0.4411931348797941,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,usb_adaptor,200,5,,5,5,,,,5,20,20,40,80,,17,57,,,,82,300,236,536,635.019,0.9157485875706215,0.9052550881695333,,,0.015545327053492222,0.0,1.0,0.8986449872364436,,,,0.9036991869918699,0.7156957898162898,,,,0.7707786240513661,,,,,,,,,,,0.9577916666666667,0.898187134502924,0.8708511012618907,0.7111844026403021,,,,,0.8349019607843137,0.5099690313116,,,,,,
performance,cpr-organized-dataset_512_200,vcpill,200,5,,,5,,5,,5,20,20,40,45,,,6,,102,,35,300,188,488,614.487,0.8896099290780142,0.875181000040361,,,0.0155893176229419,0.005319148936170213,0.94,0.8632390289449113,,,0.8890196078431373,0.865047619047619,0.6152548452475208,,,0.8035247946262212,0.735217805467813,,,,,,,,,,,0.9255555555555556,0.7733333333333333,0.829239939187149,0.0930368417089,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,woodstick,200,,,,7,,7,,6,20,20,40,6,,,5,,62,,22,300,95,395,614.915,0.9338245614035088,0.7921172729069329,,,0.015097674683549278,0.0,0.95,0.9334377647442162,,,0.9215591397849462,0.9753030303030302,0.498337517405758,,,0.6104867670653663,0.8146218921127448,,,,,,,,,,,0.9355555555555555,0.9013333333333333,0.473800505050505,0.09444090539441582,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,zipper,200,,5,,,5,5,,5,20,20,40,,120,,,116,120,,124,300,480,780,614.176,0.9988402777777777,0.9992778097326206,,,0.015057521025636771,0.0,0.9766666666666667,0.9988206263131876,1.0,0.9976149425287357,0.9976944444444444,0.9999731182795699,0.9971236231920437,0.9999999999999999,0.9938594733420916,0.9946995355551158,0.9999354838709678,,,,,,,,,,,,,,,,,,,,,,,,,,
performance,cpr-organized-dataset_test,audiojack,200,,7,,,,7,,6,20,20,40,,119,,4,,49,,14,300,186,486,663.364,0.947652329749104,0.9368719569489576,,,0.01591166707818541,0.0,0.9366666666666666,0.8663883053221288,0.9982913165266107,,0.8585714285714285,0.8961904761904762,0.5491485650760104,0.9956921611265629,,0.48449313951318,0.6812453532612854,,,,,,,,,,,,0.7125,,0.03516360640301318,,,,,,,,,,,,
performance,cpr-organized-dataset_test,bottle_cap,200,7,,,7,,,,6,20,20,40,58,,,118,,1,,29,300,206,506,658.366,0.9585760517799352,0.9508981764879186,,,0.01602641284582004,0.0,0.9866666666666667,0.9742740600038963,,,0.9933333333333333,0.9775862068965516,0.7790575790579336,,,0.3333333333333333,0.9264639966249067,,,,,,,,,,,0.9860919540229885,0.940084745762712,0.9839467117780608,0.8724862744954337,,,,,,,,,,,,
performance,cpr-organized-dataset_test,eraser,200,5,,,5,,5,,5,20,20,40,31,,,96,,25,,40,300,192,492,641.227,0.9387326388888887,0.9354326354947539,,,0.015982429268342827,0.005208333333333333,0.9433333333333334,0.9240883512544802,,,0.9330666666666666,0.8617499999999999,0.8356060737972626,,,0.9056556290424905,0.7375577051579445,,,,,,,,,,,0.924731182795699,0.9768055555555555,0.7608299488308214,0.9383810121577937,,,,,,,,,,,,
performance,cpr-organized-dataset_test,fire_hood,200,5,,,5,,5,,5,20,20,40,28,,,45,,58,,16,300,147,447,676.275,0.965170068027211,0.9362141172011592,,,0.016078178523502372,0.0,0.87,0.9600741824028463,,,0.9924137931034482,0.9418749999999999,0.7809224392984633,,,0.9585941631600889,0.6750421807007748,,,,,,,,,,,0.9717857142857144,0.9342222222222223,0.8906835109376757,0.599369902395314,,,,,,,,,,,,
performance,cpr-organized-dataset_test,mint,200,,,,,,,10,10,20,20,40,,,,,,,80,80,300,160,460,818.667,0.9393333333333334,0.9030578876453627,,,0.016139276086948446,0.0,0.96,0.9393333333333334,,,,0.9445416666666666,0.8220497957898348,,,,0.8755787322416024,,,,,,,,,,,,,,,,,,,,,,,0.934125,0.7685208593380672,,
